Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Freq],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Tariff regime (status)],[Type of product],[Type of speed],[Units]
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2005.0,14.34823,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2010.0,0.0,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2010.0,2.51005,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2010.0,2.75864,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2010.0,3.59048,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2010.0,9.0,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2010.0,10.10191,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2010.0,16.99363,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2015.0,1.62822,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2015.0,2.03219,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2015.0,1.81294,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2015.0,0.0,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2015.0,10.99615,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2015.0,6.0,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2015.0,7.23786,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2016.0,0.0,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2016.0,1.81294,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2016.0,2.03219,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2016.0,1.62822,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2016.0,7.23786,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2016.0,6.0,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2016.0,10.99615,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2017.0,1.79062,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2017.0,1.35349,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2017.0,1.62246,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2017.0,0.0,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2017.0,10.99443,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2017.0,5.944,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2017.0,6.75063,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2018.0,0.0,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2018.0,1.35349,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2018.0,1.79062,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2018.0,6.75063,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2018.0,5.944,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2018.0,10.99443,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2018.0,1.62246,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2019.0,1.82978,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2019.0,1.38157,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2019.0,0.0,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2019.0,10.99525,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",604.0,Peru,2019.0,1.61078,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
