Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Frequency of Chlorophyll-a concentration],[Level/Status],[Nature],[Observation Status],[Reporting Type],[Sampling Stations],[Units]
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2000.0,16.84479,2000,,16.84479,16.84479,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2001.0,16.84479,2001,,16.84479,16.84479,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2002.0,16.84479,2002,,16.84479,16.84479,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2003.0,16.84479,2003,,16.84479,16.84479,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2004.0,16.84479,2004,,16.84479,16.84479,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2005.0,16.84479,2005,,16.84479,16.84479,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2006.0,16.84479,2006,,16.84479,16.84479,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2007.0,16.84479,2007,,16.84479,16.84479,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2008.0,16.84479,2008,,16.84479,16.84479,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2009.0,16.84685,2009,,16.84685,16.84685,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2010.0,29.35835,2010,,29.35835,29.35835,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2011.0,31.08741,2011,,31.08741,31.08741,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2012.0,31.08741,2012,,31.08741,31.08741,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),858.0,Uruguay,2013.0,31.08741,2013,,31.08741,31.08741,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
