Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Food Waste Sector],[Government_Name],[Level of requirement],[Level/Status],[Name of international agreement],[Nature],[Observation Status],[Policy instruments],[Reporting Type],[Type of product],[Type of renewable technology],[Type of waste treatment],[Units]
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,74872802.49066,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMM,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,13776828.084,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,FEO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,8940403.45512,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NFO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,0.0,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,ONT,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,3958863.08,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,WOD,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,772178.18136,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMA,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,102334019.97,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,BIM,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,18698562.0054,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,GAS,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,74100624.3093,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMC,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,22717231.53912,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,MEO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,71999184.3,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,PET,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,0.0,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,COL,,,TONNES
