Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Freq],[Location],[Mode of transportation],[Nature],[Observation Status],[Reporting Type],[Sex],[Type of mobile technology],[Units]
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2002.0,0.08,2002.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2003.0,0.079,2003.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2004.0,0.077,2004.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2005.0,0.07,2005.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2006.0,0.071,2006.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2007.0,0.064,2007.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2008.0,0.07,2008.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2009.0,0.073,2009.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2010.0,0.074,2010.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2011.0,0.074,2011.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2012.0,0.072,2012.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2013.0,0.07,2013.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2014.0,0.07,2014.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2015.0,0.076,2015.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2016.0,0.082,2016.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2017.0,0.089,2017.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2018.0,0.09,2018.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2019.0,0.088,2019.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP PPP (kilogrammes of CO2 per constant 2017 United States dollars),600.0,Paraguay,2020.0,0.083,2020.0,,,,2017.0,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,,,,,,E,,G,,,KG_PER_CON_USD
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2001.0,88.58892,2001.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2002.0,82.2493,2002.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2003.0,81.37784,2003.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2004.0,86.39661,2004.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2005.0,71.97684,2005.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2008.0,76.6284,2008.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2011.0,50.04755,2011.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Break in series with previous year for which data are available,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2012.0,168.34039,2012.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Break in series with previous year for which data are available,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2014.0,152.2079,2014.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2015.0,182.69493,2015.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2016.0,121.1058,2016.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2017.0,135.13787,2017.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2018.0,139.73415,2018.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2019.0,155.57937,2019.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.2,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",600.0,Paraguay,2020.0,129.82756,2020.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PER_1000000_POP
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2001.0,0.06699,2001.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2002.0,0.07493,2002.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2003.0,0.06135,2003.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2004.0,0.06066,2004.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2005.0,0.06091,2005.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2008.0,0.04113,2008.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2011.0,0.04216,2011.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2012.0,0.06517,2012.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2013.0,0.07163,2013.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2014.0,0.07901,2014.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2015.0,0.09674,2015.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2016.0,0.11676,2016.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2017.0,0.14888,2017.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2018.0,0.14684,2018.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2019.0,0.13751,2019.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PERCENT
9.0,9.5,9.5.1,GB_XPD_RSDV,Research and development expenditure as a proportion of GDP (%),600.0,Paraguay,2020.0,0.15697,2020.0,,,,,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Excluding Business enterprise,,,,,,C,,G,,,PERCENT
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2000.0,100.73893,2000.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2001.0,170.36891,2001.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2002.0,2.23088,2002.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2003.0,10.42982,2003.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2004.0,5.07828,2004.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2005.0,4.83816,2005.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2006.0,20.09318,2006.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2007.0,5.80446,2007.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2008.0,24.60333,2008.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2009.0,134.89923,2009.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2010.0,125.2191,2010.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2011.0,100.88246,2011.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2012.0,104.57993,2012.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2013.0,72.50275,2013.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2014.0,156.65041,2014.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2015.0,147.7927,2015.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2016.0,196.04143,2016.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2017.0,231.6887,2017.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2018.0,346.17387,2018.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2019.0,410.10425,2019.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2020.0,370.58909,2020.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.a,9.a.1,DC_TOF_INFRAL,"Total official flows for infrastructure, by recipient countries (millions of constant 2021 United States dollars)",600.0,Paraguay,2021.0,374.58211,2021.0,,,,2021.0,The Organisation for Economic Co-operation and Development (OECD).,,"Commitments, Based on OECD, CRS databased, 2023,Constant 2021 USD million",,,,,,C,,G,,,CON_USD_M
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2000.0,10.85,2000.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2001.0,10.85,2001.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2002.0,12.87,2002.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2003.0,11.12,2003.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2004.0,11.12,2004.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2005.0,11.12,2005.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2006.0,12.88,2006.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2007.0,21.26,2007.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2008.0,21.26,2008.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2009.0,21.26,2009.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2010.0,21.71,2010.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2011.0,21.83,2011.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2012.0,21.83,2012.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2013.0,21.83,2013.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2014.0,21.83,2014.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2015.0,21.83,2015.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2016.0,21.83,2016.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2017.0,21.83,2017.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
