Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Disability status],[Education level],[Freq],[Location],[Migratory status],[Nature],[Observation Status],[Quantile],[Reporting Type],[Sex],[Type of occupation],[Type of product],[Units]
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2012.0,7328185.341,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMA,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2012.0,698112091.36969,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ALP,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2012.0,60581398.83443,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,MEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,155038.0,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WCH,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,185988539.98,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CPR,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,57449356.1309,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,MEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,29317000.0,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,PET,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,0.0,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ONT,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,162168828.43998,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,155091711.63898,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMC,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,6887125.53461,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,2625000.0,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,COL,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,762102061.79488,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ALP,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,202485863.2,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GBO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,7077116.801,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMA,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,76837004.0,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CRO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,50562230.59629,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NFO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,476743868.78,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,BIM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,11277423.6,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WOD,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,33275432.08,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GAS,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2013.0,65217432.08,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FOF,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,757242936.19315,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ALP,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,7190102.06013,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,3204000.0,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,COL,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,66070434.41,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FOF,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,145536776.22,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,59588454.87815,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,MEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,29050000.0,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,PET,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,33816434.41,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GAS,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,190399366.61,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CPR,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,0.0,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ONT,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,9402720.08,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WOD,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,138189317.219,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMC,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,83393853.0,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CRO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,488075778.09,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,BIM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,109544.0,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WCH,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,52398352.81802,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NFO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,204770294.4,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GBO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2014.0,7347459.001,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMA,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,3103795.725,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,COL,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,55833398.90334,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,MEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,49212589.72668,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NFO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,767542898.26834,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ALP,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,139449672.715,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMC,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,151294.0,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WCH,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,6620809.17667,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,145287476.308,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,5837803.593,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMA,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,200162480.0,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GBO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,500396337.7,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,BIM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,205323875.7,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CPR,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,10361594.0,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WOD,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,29761000.0,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,PET,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,84397094.0,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CRO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,66948439.595,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FOF,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,0.0,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ONT,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2015.0,34083643.87,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GAS,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,65397197.15,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FOF,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,10739325.92,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WOD,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,35101605.7,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GAS,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,204504008.3,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GBO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,53512087.42906,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,MEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,7777711.876,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMA,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,111530.0,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WCH,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,0.0,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ONT,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,500810031.21,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,BIM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,749170651.11465,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ALP,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,5140544.41377,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,70059680.0,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CRO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,48371543.01529,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NFO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,130558168.57159,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,27851000.0,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,PET,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,2444591.45,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,COL,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,122780456.69559,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMC,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2016.0,215395486.99,2016,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CPR,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,2489030.175,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,COL,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,207596329.0,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GBO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,546537084.84,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,BIM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,0.0,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ONT,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,35134958.34,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GAS,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,65204988.515,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FOF,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,43476472.75027,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NFO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,166815694.10142,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMC,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,241061050.24,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CPR,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,27581000.0,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,PET,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,174323744.60642,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,49852225.81557,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,MEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,180067.0,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WCH,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,7508050.505,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMA,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,86545182.0,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CRO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,6375753.06531,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,834492756.38299,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ALP,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2017.0,11154456.6,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WOD,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,507842580.71,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,BIM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,786570951.93368,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ALP,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,157540496.87655,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMC,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,11078833.12,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WOD,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,209485575.1,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GBO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,35063448.964,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,GAS,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,7038191.80646,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,81842954.0,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CRO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,47119147.67187,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,MEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,26076000.0,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,PET,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,192453.0,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,WCH,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,2815182.9,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,COL,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,205242765.49,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,CPR,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,6744406.44439,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMA,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,63954631.864,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FOF,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,164284903.32094,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,0.0,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ONT,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2018.0,40080955.86541,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NFO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2019.0,169295942.69994,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,NMM,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2019.0,0.0,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ONT,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2019.0,4359529.67855,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,FEO,TONNES
8.0,8.4,8.4.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",32.0,Argentina,2019.0,761682776.61852,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,,E,A,,G,,,ALP,TONNES
