Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Deviation Level],[Freq],[Level/Status],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2006.0,0.36,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2007.0,0.38,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2007.0,6.55,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2007.0,43.79,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2007.0,29.27,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2008.0,0.4,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2008.0,51.59,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2008.0,7.1,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2008.0,30.01,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2009.0,44.36,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2009.0,6.95,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2009.0,31.6,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2009.0,0.46,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2010.0,32.28,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2010.0,7.32,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2010.0,0.49,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2010.0,48.97,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2011.0,33.65,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2011.0,7.99,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2011.0,0.53,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2011.0,57.26,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2012.0,60.65,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2012.0,0.52,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2012.0,35.33,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2012.0,8.39,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2013.0,0.57,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2013.0,8.79,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2013.0,37.23,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2013.0,62.71,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2014.0,64.23,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2014.0,0.63,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2014.0,38.8,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2014.0,9.13,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2015.0,0.67,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2015.0,40.62,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2015.0,8.88,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2015.0,54.89,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2016.0,0.64,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2016.0,8.78,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2016.0,54.19,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2016.0,40.38,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2017.0,0.68,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2017.0,41.14,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2017.0,9.03,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2017.0,56.27,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2018.0,57.33,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2018.0,0.63,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2018.0,9.12,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2018.0,41.7,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2019.0,0.62,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2019.0,42.07,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2019.0,57.47,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2019.0,9.17,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2020.0,0.63,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2020.0,51.76,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2020.0,39.44,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,USD/m3
6.0,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),218.0,Ecuador,2020.0,8.52,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,USD/m3
6.0,6.5,6.5.2,EG_TBA_H2CO,Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%),218.0,Ecuador,2017.0,100.0,2017-2018,,,,,Source: Relevant country authority; ,,,,,,,,,C,A,G,,PERCENT
6.0,6.5,6.5.2,EG_TBA_H2CO,Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%),218.0,Ecuador,2020.0,100.0,2017-2018,,,,,Source: Relevant country authority; ,,,,,,,,,C,A,G,,PERCENT
6.0,6.5,6.5.2,EG_TBA_H2COAQ,Proportion of transboundary aquifers with an operational arrangement for water cooperation (%),218.0,Ecuador,2017.0,100.0,2017-2018,,,,,Source: Relevant country authority; ,,,,,,,,,C,A,G,,PERCENT
6.0,6.5,6.5.2,EG_TBA_H2COAQ,Proportion of transboundary aquifers with an operational arrangement for water cooperation (%),218.0,Ecuador,2020.0,100.0,2017-2018,,,,,Source: Relevant country authority; ,,,,,,,,,C,A,G,,PERCENT
6.0,6.5,6.5.2,EG_TBA_H2CORL,Proportion of transboundary river and lake basins with an operational arrangement for water cooperation (%),218.0,Ecuador,2017.0,100.0,2017-2018,,,,,Source: Relevant country authority; ,,,,,,,,,C,A,G,,PERCENT
6.0,6.5,6.5.2,EG_TBA_H2CORL,Proportion of transboundary river and lake basins with an operational arrangement for water cooperation (%),218.0,Ecuador,2020.0,100.0,2017-2018,,,,,Source: Relevant country authority; ,,,,,,,,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),218.0,Ecuador,2017.0,41.7702,2017,,,,,Ministerio de Ambiente,,,,,,,_T,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),218.0,Ecuador,2020.0,38.0,2020,,,,,SecretarÃ­a Nacional del Agua de la RepÃºblica del Ecuador (SENAGUA),,,,,,,_T,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",218.0,Ecuador,2017.0,38.0,2017,,,,,Ministerio de Ambiente,,,,,,,_T,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",218.0,Ecuador,2020.0,40.0,2020,,,,,SecretarÃ­a Nacional del Agua de la RepÃºblica del Ecuador (SENAGUA),,,,,,,_T,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",218.0,Ecuador,2017.0,44.0,2017,,,,,Ministerio de Ambiente,,,,,,,_T,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",218.0,Ecuador,2020.0,47.0,2020,,,,,SecretarÃ­a Nacional del Agua de la RepÃºblica del Ecuador (SENAGUA),,,,,,,_T,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD_MI,"Degree of integrated water resources management implementation, management instruments (%)",218.0,Ecuador,2017.0,51.0,2017,,,,,Ministerio de Ambiente,,,,,,,_T,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD_MI,"Degree of integrated water resources management implementation, management instruments (%)",218.0,Ecuador,2020.0,52.0,2020,,,,,SecretarÃ­a Nacional del Agua de la RepÃºblica del Ecuador (SENAGUA),,,,,,,_T,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD_FI,"Degree of integrated water resources management implementation, financing (%)",218.0,Ecuador,2017.0,34.0,2017,,,,,Ministerio de Ambiente,,,,,,,_T,,C,A,G,,PERCENT
6.0,6.5,6.5.1,ER_H2O_IWRMD_FI,"Degree of integrated water resources management implementation, financing (%)",218.0,Ecuador,2020.0,13.0,2020,,,,,SecretarÃ­a Nacional del Agua de la RepÃºblica del Ecuador (SENAGUA),,,,,,,_T,,C,A,G,,PERCENT
6.0,6.6,6.6.1,EN_WBE_INWTL,Extent of inland wetlands (square kilometres),218.0,Ecuador,2021.0,20489.0,2018-2021,,,,,Ramsar National Report COP14,,,,,,,,,C,,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2000.0,992.84466,1995-1999,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2001.0,1277.14347,1996-2000,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2002.0,1482.48883,1997-2001,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2003.0,1579.09842,1998-2002,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2004.0,1520.15585,1999-2003,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2005.0,1515.55747,2000-2004,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2006.0,1508.60579,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2007.0,1497.93728,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2008.0,1497.1897,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2009.0,1515.03923,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2010.0,1566.37734,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2011.0,1542.06412,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2012.0,1560.1269,2007-2011,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2013.0,1566.07503,2008-2012,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2014.0,1604.40626,2009-2013,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2015.0,1620.9064,2010-2014,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2016.0,1677.28245,2011-2015,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2017.0,1672.86406,2012-2016,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2018.0,1676.82578,2013-2017,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2019.0,1664.5363,2014-2018,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2020.0,1670.97902,2015-2019,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2021.0,1708.97625,2016-2020,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),218.0,Ecuador,2022.0,1746.43134,2017-2021,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2000.0,0.004,1995-1999,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2001.0,0.00514,1996-2000,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2002.0,0.00597,1997-2001,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2003.0,0.00636,1998-2002,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2004.0,0.00612,1999-2003,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2005.0,0.0061,2000-2004,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2006.0,0.00607,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2007.0,0.00603,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2008.0,0.00603,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2009.0,0.0061,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),218.0,Ecuador,2010.0,0.00631,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
